Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,1/6/2022,1282,N485UA,IAD,23:44,23:45,69,66,1,23:38,7,0,0,0,0,0
UA,1/6/2023,604,N855UA,DEN,14:59,14:51,193,191,-8,14:46,5,0,0,0,0,0
UA,1/6/2023,1998,N850UA,ORD,21:17,21:23,113,119,6,21:18,5,0,0,0,0,0
UA,1/7/2019,607,N810UA,ORD,20:49,20:18,109,86,-31,20:14,4,0,0,0,0,0
UA,1/7/2020,1643,N898UA,ORD,21:19,21:05,109,99,-14,20:59,6,0,0,0,0,0
UA,1/7/2022,1282,N423UA,IAD,23:44,0:01,69,78,17,23:52,9,8,0,9,0,0
UA,1/7/2023,604,N847UA,DEN,14:59,14:53,193,193,-6,14:50,3,0,0,0,0,0
UA,1/7/2023,1998,N892UA,ORD,21:17,21:56,113,105,39,21:50,6,0,0,0,0,39
UA,1/8/2019,607,N4888U,ORD,20:49,21:31,109,101,42,21:27,4,42,0,0,0,0
UA,1/8/2020,1643,N18223,ORD,21:19,21:02,109,98,-17,20:56,6,0,0,0,0,0
UA,1/8/2022,1282,N893UA,IAD,23:44,23:38,69,63,-6,23:33,5,0,0,0,0,0
UA,1/8/2023,604,N813UA,DEN,15:02,15:17,193,199,15,15:11,6,9,0,6,0,0
UA,1/8/2023,1998,N414UA,ORD,21:17,21:05,113,105,-12,21:00,5,0,0,0,0,0
UA,1/9/2019,607,N816UA,ORD,20:49,20:38,109,106,-11,20:31,7,0,0,0,0,0
UA,1/9/2020,1643,N13750,ORD,21:19,20:56,109,95,-23,20:52,4,0,0,0,0,0
UA,1/9/2022,1282,N854UA,IAD,23:44,1:26,69,72,102,1:19,7,99,0,3,0,0
UA,1/9/2023,604,N809UA,DEN,14:59,14:49,193,193,-10,14:45,4,0,0,0,0,0
UA,1/9/2023,1998,N802UA,ORD,21:17,21:01,113,104,-16,20:57,4,0,0,0,0,0
UA,1/9/2023,2617,N895UA,EWR,23:12,0:04,74,71,52,23:59,5,52,0,0,0,0
UA,1/10/2019,607,N4888U,ORD,20:49,21:14,109,121,25,21:09,5,13,0,12,0,0
UA,1/10/2020,1643,N17753,ORD,21:19,23:14,109,123,115,23:09,5,5,0,14,0,96
UA,1/10/2022,1282,N810UA,IAD,23:44,0:14,69,77,30,0:08,6,0,22,8,0,0
UA,1/10/2023,604,N408UA,DEN,14:59,15:37,193,190,38,15:33,4,38,0,0,0,0
UA,1/10/2023,1036,N78285,ORD,21:38,21:24,113,107,-14,21:17,7,0,0,0,0,0
UA,1/10/2023,1998,N463UA,ORD,21:17,21:05,113,108,-12,21:00,5,0,0,0,0,0
UA,1/10/2023,2617,N846UA,EWR,23:12,22:49,74,63,-23,22:43,6,0,0,0,0,0
UA,1/11/2019,607,N897UA,ORD,20:49,20:44,109,100,-5,20:38,6,0,0,0,0,0
UA,1/11/2020,2027,N24715,ORD,21:19,22:00,109,94,41,21:56,4,0,41,0,0,0
UA,1/11/2022,1282,N880UA,IAD,23:44,23:26,69,59,-18,23:18,8,0,0,0,0,0
UA,1/11/2023,604,N809UA,DEN,14:59,15:34,193,206,35,15:29,5,12,0,13,0,10
UA,1/11/2023,1998,N872UA,ORD,21:17,21:05,113,91,-12,21:02,3,0,0,0,0,0
UA,1/11/2023,2617,N836UA,EWR,23:12,23:08,74,63,-4,23:04,4,0,0,0,0,0
UA,1/12/2019,607,N832UA,ORD,20:49,21:56,109,130,67,21:51,5,45,0,21,0,1
UA,1/12/2020,1643,N16703,ORD,21:19,23:56,109,106,157,23:50,6,0,66,0,0,91
UA,1/12/2022,1282,N871UA,IAD,23:44,23:30,69,67,-14,23:24,6,0,0,0,0,0
UA,1/12/2023,604,N826UA,DEN,14:59,14:45,193,185,-14,14:42,3,0,0,0,0,0
UA,1/12/2023,1998,N873UA,ORD,21:17,21:10,113,107,-7,21:06,4,0,0,0,0,0
UA,1/12/2023,2617,N836UA,EWR,23:12,1:38,74,85,146,1:33,5,0,0,88,0,58
UA,1/13/2019,607,N837UA,ORD,20:49,20:45,109,104,-4,20:40,5,0,0,0,0,0
UA,1/13/2020,1643,N24715,ORD,21:19,21:01,109,90,-18,20:57,4,0,0,0,0,0
UA,1/13/2022,1282,N845UA,IAD,23:44,23:41,69,60,-3,23:37,4,0,0,0,0,0
UA,1/13/2023,604,N823UA,DEN,14:59,15:09,193,207,10,15:04,5,0,0,0,0,0
UA,1/13/2023,1998,N455UA,ORD,21:17,21:19,113,118,2,21:12,7,0,0,0,0,0
UA,1/13/2023,2617,N810UA,EWR,23:12,23:33,74,54,21,23:28,5,3,0,0,0,18
UA,1/14/2019,607,N820UA,ORD,20:49,20:41,109,105,-8,20:36,5,0,0,0,0,0
UA,1/14/2020,1643,N889UA,ORD,21:19,21:07,109,101,-12,21:02,5,0,0,0,0,0
UA,1/14/2022,1282,N469UA,IAD,23:44,23:37,69,72,-7,23:24,13,0,0,0,0,0
UA,1/14/2023,604,N809UA,DEN,14:59,15:05,193,197,6,15:00,5,0,0,0,0,0
UA,1/14/2023,1998,N851UA,ORD,21:17,22:25,113,103,68,22:21,4,0,0,0,0,68
UA,1/14/2023,2617,N496UA,EWR,23:12,23:10,74,60,-2,23:04,6,0,0,0,0,0
UA,1/15/2019,607,N852UA,ORD,20:49,20:41,109,104,-8,20:34,7,0,0,0,0,0
UA,1/15/2020,1643,N15751,ORD,21:19,22:47,109,88,88,22:44,3,0,0,8,0,80
UA,1/15/2022,1282,N818UA,IAD,23:44,23:36,69,64,-8,23:31,5,0,0,0,0,0
UA,1/15/2023,604,N811UA,DEN,15:02,15:23,193,204,21,15:19,4,10,0,11,0,0
UA,1/15/2023,1998,N877UA,ORD,21:17,22:57,113,140,100,22:52,5,0,0,27,0,73
UA,1/15/2023,2617,N810UA,EWR,23:12,23:33,74,73,21,23:26,7,21,0,0,0,0
UA,1/16/2019,607,N807UA,ORD,20:49,20:37,109,100,-12,20:32,5,0,0,0,0,0
UA,1/16/2020,1643,N27733,ORD,21:19,21:04,109,98,-15,20:56,8,0,0,0,0,0
UA,1/16/2022,1282,,IAD,23:44,0:00,69,0,0,0:00,0,0,0,0,0,0
UA,1/16/2023,604,N897UA,DEN,14:59,14:49,193,189,-10,14:44,5,0,0,0,0,0
UA,1/16/2023,1998,N462UA,ORD,21:17,21:34,113,137,17,21:30,4,0,0,17,0,0
UA,1/16/2023,2617,N405UA,EWR,23:12,23:06,74,70,-6,23:01,5,0,0,0,0,0
UA,1/17/2019,607,N823UA,ORD,20:49,20:40,109,103,-9,20:29,11,0,0,0,0,0
UA,1/17/2020,1643,,ORD,21:19,0:00,109,0,0,0:00,0,0,0,0,0,0
UA,1/17/2022,1282,N420UA,IAD,23:44,23:55,69,75,11,23:50,5,0,0,0,0,0
UA,1/17/2023,604,N897UA,DEN,14:59,14:44,193,181,-15,14:39,5,0,0,0,0,0
UA,1/17/2023,1998,N820UA,ORD,21:17,21:22,113,112,5,21:18,4,0,0,0,0,0
UA,1/17/2023,2617,N880UA,EWR,23:12,23:03,74,66,-9,22:58,5,0,0,0,0,0
UA,1/18/2019,607,N493UA,ORD,20:49,21:39,109,100,50,21:33,6,50,0,0,0,0
UA,1/18/2020,2027,N16703,ORD,21:19,21:17,109,94,-2,21:13,4,0,0,0,0,0
UA,1/18/2022,1282,N833UA,IAD,23:44,23:36,69,66,-8,23:30,6,0,0,0,0,0
UA,1/18/2023,604,N843UA,DEN,14:59,15:47,193,227,48,15:42,5,0,0,34,0,14
UA,1/18/2023,1998,N810UA,ORD,21:17,21:09,113,108,-8,21:05,4,0,0,0,0,0
UA,1/18/2023,2617,N873UA,EWR,23:12,23:24,74,67,12,23:19,5,0,0,0,0,0
UA,1/19/2019,607,,ORD,20:49,0:00,109,0,0,0:00,0,0,0,0,0,0
UA,1/19/2020,1643,N24702,ORD,21:19,21:49,109,134,30,21:19,30,0,0,30,0,0
UA,1/19/2022,1282,N877UA,IAD,23:44,23:35,69,68,-9,23:30,5,0,0,0,0,0
UA,1/19/2023,604,N893UA,DEN,14:59,14:54,193,184,-5,14:50,4,0,0,0,0,0
UA,1/19/2023,1998,N844UA,ORD,21:17,21:15,113,108,-2,21:09,6,0,0,0,0,0
UA,1/19/2023,2617,N826UA,EWR,23:12,0:11,74,65,59,0:05,6,21,0,0,0,38
UA,1/20/2019,607,N845UA,ORD,20:49,20:58,109,108,9,20:52,6,0,0,0,0,0
UA,1/20/2020,1643,N23708,ORD,21:19,21:13,109,108,-6,21:09,4,0,0,0,0,0
UA,1/20/2022,1282,N825UA,IAD,23:44,23:25,69,65,-19,23:20,5,0,0,0,0,0
UA,1/20/2023,604,N874UA,DEN,14:59,14:59,193,193,0,14:54,5,0,0,0,0,0
UA,1/20/2023,1998,N884UA,ORD,21:17,21:08,113,106,-9,21:02,6,0,0,0,0,0
UA,1/20/2023,2617,N891UA,EWR,23:12,22:58,74,64,-14,22:50,8,0,0,0,0,0
UA,1/21/2019,607,N832UA,ORD,20:49,20:42,109,102,-7,20:37,5,0,0,0,0,0
UA,1/21/2020,1643,N811UA,ORD,21:19,21:10,109,107,-9,21:05,5,0,0,0,0,0
UA,1/21/2022,1282,N416UA,IAD,23:44,23:28,69,63,-16,23:23,5,0,0,0,0,0
UA,1/21/2023,604,N4888U,DEN,14:59,15:07,193,190,8,15:04,3,0,0,0,0,0
UA,1/21/2023,1998,N846UA,ORD,21:17,21:09,113,107,-8,21:04,5,0,0,0,0,0
UA,1/21/2023,2617,N889UA,EWR,23:12,23:33,74,57,21,23:27,6,21,0,0,0,0
UA,1/22/2019,607,N816UA,ORD,20:49,2:59,109,83,370,2:55,4,0,21,0,0,349
UA,1/22/2020,1643,N17752,ORD,21:19,21:00,109,99,-19,20:56,4,0,0,0,0,0
UA,1/22/2022,1282,N803UA,IAD,23:44,0:05,69,64,21,23:59,6,21,0,0,0,0
UA,1/22/2023,604,N872UA,DEN,15:02,16:03,193,189,61,15:58,5,11,0,0,0,50
UA,1/22/2023,1998,N835UA,ORD,21:17,21:01,113,99,-16,20:56,5,0,0,0,0,0
UA,1/22/2023,2617,N834UA,EWR,23:12,23:14,74,60,2,23:10,4,0,0,0,0,0
UA,1/23/2019,607,N820UA,ORD,20:49,21:23,109,106,34,21:18,5,20,0,0,0,14
UA,1/23/2020,1643,N14704,ORD,21:19,23:07,109,113,108,23:04,3,0,0,18,0,90
UA,1/23/2022,1282,N489UA,IAD,23:44,0:04,69,95,20,23:31,33,0,0,20,0,0
UA,1/23/2023,604,N825UA,DEN,14:59,15:12,193,201,13,15:06,6,0,0,0,0,0
UA,1/23/2023,1998,N873UA,ORD,21:17,21:14,113,101,-3,21:09,5,0,0,0,0,0
UA,1/23/2023,2617,N808UA,EWR,23:12,23:36,74,59,24,23:31,5,7,0,0,0,17
UA,1/24/2019,607,N451UA,ORD,20:49,21:02,109,104,13,20:55,7,0,0,0,0,0
UA,1/24/2020,1643,N17719,ORD,21:19,21:22,109,116,3,21:18,4,0,0,0,0,0
UA,1/24/2022,1282,N449UA,IAD,23:44,23:28,69,66,-16,23:23,5,0,0,0,0,0
UA,1/24/2023,604,N821UA,DEN,14:59,14:57,193,187,-2,14:52,5,0,0,0,0,0
UA,1/24/2023,1998,N851UA,ORD,21:17,21:04,113,104,-13,21:00,4,0,0,0,0,0
UA,1/24/2023,2617,N819UA,EWR,23:12,23:08,74,58,-4,23:03,5,0,0,0,0,0
UA,1/25/2019,607,N825UA,ORD,20:49,21:48,109,102,59,21:44,4,0,59,0,0,0
UA,1/25/2020,2027,N15712,ORD,21:19,21:18,109,106,-1,21:14,4,0,0,0,0,0
UA,1/25/2022,1282,N490UA,IAD,23:44,23:33,69,68,-11,23:24,9,0,0,0,0,0
UA,1/25/2023,604,N821UA,DEN,14:59,15:24,193,221,25,15:20,4,0,0,25,0,0
UA,1/25/2023,1998,N802UA,ORD,21:17,21:29,113,126,12,21:25,4,0,0,0,0,0
UA,1/25/2023,2617,N66831,EWR,23:12,23:43,74,106,31,23:37,6,0,0,31,0,0
UA,1/26/2019,607,N834UA,ORD,20:49,21:40,109,117,51,21:35,5,0,43,8,0,0
UA,1/26/2020,1643,N15712,ORD,21:19,21:11,109,111,-8,21:06,5,0,0,0,0,0
UA,1/26/2022,1282,N827UA,IAD,23:44,23:33,69,70,-11,23:28,5,0,0,0,0,0
UA,1/26/2023,604,N418UA,DEN,14:59,15:51,193,200,52,15:46,5,45,0,7,0,0
UA,1/26/2023,1998,N811UA,ORD,21:17,21:33,113,114,16,21:26,7,15,0,1,0,0
UA,1/26/2023,2617,N38417,EWR,23:12,23:04,74,63,-8,22:57,7,0,0,0,0,0
UA,1/27/2019,607,N819UA,ORD,20:49,20:41,109,96,-8,20:35,6,0,0,0,0,0
UA,1/27/2020,1643,N13716,ORD,21:19,21:08,109,103,-11,21:03,5,0,0,0,0,0
UA,1/27/2022,1282,N414UA,IAD,23:44,23:28,69,67,-16,23:22,6,0,0,0,0,0
UA,1/27/2023,604,N827UA,DEN,14:59,15:12,193,206,13,15:06,6,0,0,0,0,0
UA,1/27/2023,1998,N842UA,ORD,21:17,21:16,113,106,-1,21:10,6,0,0,0,0,0
UA,1/27/2023,2617,N454UA,EWR,23:12,23:06,74,63,-6,23:01,5,0,0,0,0,0
UA,1/28/2019,607,N497UA,ORD,20:49,2:42,109,111,353,2:37,5,0,19,2,0,332
UA,1/28/2020,1643,N853UA,ORD,21:19,21:16,109,100,-3,21:09,7,0,0,0,0,0
UA,1/28/2022,1282,N421UA,IAD,23:44,23:50,69,75,6,23:46,4,0,0,0,0,0
UA,1/28/2023,604,N833UA,DEN,14:59,14:49,193,181,-10,14:45,4,0,0,0,0,0
UA,1/28/2023,1998,N473UA,ORD,21:17,21:07,113,98,-10,21:01,6,0,0,0,0,0
UA,1/28/2023,2617,N824UA,EWR,23:12,23:13,74,58,1,23:08,5,0,0,0,0,0
UA,1/29/2019,607,N809UA,ORD,20:49,20:44,109,105,-5,20:38,6,0,0,0,0,0
UA,1/29/2020,1643,N15751,ORD,21:19,21:09,109,100,-10,21:05,4,0,0,0,0,0
UA,1/29/2022,1282,N469UA,IAD,23:44,23:36,69,75,-8,23:30,6,0,0,0,0,0
UA,1/29/2023,604,,DEN,15:02,0:00,193,0,0,0:00,0,0,0,0,0,0
UA,1/29/2023,1998,N893UA,ORD,21:17,21:15,113,109,-2,21:11,4,0,0,0,0,0
UA,1/29/2023,2617,N38473,EWR,23:12,23:17,74,55,5,23:12,5,0,0,0,0,0
UA,1/30/2019,607,,ORD,20:49,0:00,109,0,0,0:00,0,0,0,0,0,0
UA,1/30/2020,1643,N16709,ORD,21:19,22:33,109,98,74,22:30,3,7,0,0,0,67
UA,1/30/2022,1282,N828UA,IAD,23:44,23:37,69,69,-7,23:30,7,0,0,0,0,0
UA,1/30/2023,604,N882UA,DEN,14:59,14:35,193,172,-24,14:30,5,0,0,0,0,0
UA,1/30/2023,1998,N836UA,ORD,21:17,21:21,113,103,4,21:16,5,0,0,0,0,0
UA,1/30/2023,2617,N66831,EWR,23:12,23:15,74,74,3,23:11,4,0,0,0,0,0
UA,1/31/2019,607,,ORD,20:49,0:00,109,0,0,0:00,0,0,0,0,0,0
UA,1/31/2020,1643,N27724,ORD,21:19,21:16,109,114,-3,21:10,6,0,0,0,0,0
UA,1/31/2022,1282,N472UA,IAD,23:44,23:34,69,67,-10,23:30,4,0,0,0,0,0
UA,1/31/2023,604,N851UA,DEN,14:59,14:47,193,175,-12,14:40,7,0,0,0,0,0
UA,1/31/2023,1998,N808UA,ORD,21:17,20:52,113,97,-25,20:48,4,0,0,0,0,0
UA,1/31/2023,2617,N68807,EWR,23:12,22:59,74,66,-13,22:55,4,0,0,0,0,0
UA,2/1/2019,607,N850UA,ORD,20:49,20:52,109,113,3,20:47,5,0,0,0,0,0
UA,2/1/2020,2027,N27724,ORD,21:19,21:07,109,103,-12,21:03,4,0,0,0,0,0
UA,2/1/2022,1282,N834UA,IAD,23:44,23:27,69,67,-17,23:22,5,0,0,0,0,0
UA,2/2/2019,607,N834UA,ORD,20:49,20:40,109,101,-9,20:37,3,0,0,0,0,0
UA,2/2/2020,1643,N24702,ORD,21:19,21:04,109,99,-15,21:00,4,0,0,0,0,0
UA,2/2/2022,1282,N876UA,IAD,23:44,23:25,69,63,-19,23:20,5,0,0,0,0,0
UA,2/3/2019,607,N834UA,ORD,20:49,20:32,109,98,-17,20:27,5,0,0,0,0,0
UA,2/3/2020,1643,N27733,ORD,21:19,20:50,109,89,-29,20:45,5,0,0,0,0,0
UA,2/3/2022,1282,,IAD,23:44,0:00,69,0,0,0:00,0,0,0,0,0,0
UA,2/4/2019,607,N806UA,ORD,20:49,21:29,109,105,40,21:23,6,40,0,0,0,0
UA,2/4/2020,1643,N892UA,ORD,21:19,20:56,109,92,-23,20:50,6,0,0,0,0,0
UA,2/4/2022,1282,N417UA,IAD,23:44,23:43,69,71,-1,23:31,12,0,0,0,0,0
UA,2/5/2019,607,N813UA,ORD,20:49,20:21,109,88,-28,20:17,4,0,0,0,0,0
UA,2/5/2020,1643,N12754,ORD,21:19,20:49,109,85,-30,20:46,3,0,0,0,0,0
UA,2/5/2022,1874,N831UA,IAD,23:44,23:31,69,64,-13,23:25,6,0,0,0,0,0
UA,2/6/2019,607,N834UA,ORD,20:49,20:33,109,96,-16,20:20,13,0,0,0,0,0
UA,2/6/2020,1643,N12754,ORD,21:19,21:03,109,102,-16,20:59,4,0,0,0,0,0
UA,2/6/2022,1874,N828UA,IAD,23:44,23:34,69,60,-10,23:29,5,0,0,0,0,0
UA,2/7/2019,607,N899UA,ORD,20:49,21:36,109,102,47,21:31,5,47,0,0,0,0
UA,2/7/2020,1643,N24736,ORD,21:19,21:12,109,105,-7,21:05,7,0,0,0,0,0
UA,2/7/2022,1874,N876UA,IAD,23:44,23:30,69,64,-14,23:25,5,0,0,0,0,0
UA,2/8/2019,607,N813UA,ORD,20:49,20:39,109,103,-10,20:34,5,0,0,0,0,0
UA,2/8/2020,2027,N13750,ORD,21:19,21:29,109,90,10,21:25,4,0,0,0,0,0
UA,2/8/2022,1874,N824UA,IAD,23:44,23:36,69,67,-8,23:29,7,0,0,0,0,0
UA,2/9/2019,607,N801UA,ORD,20:49,20:27,109,90,-22,20:21,6,0,0,0,0,0
UA,2/9/2020,1643,N25705,ORD,21:19,21:36,109,101,17,21:33,3,0,1,0,0,16
UA,2/9/2022,1874,N436UA,IAD,23:44,23:57,69,63,13,23:53,4,0,0,0,0,0
UA,2/10/2019,607,N801UA,ORD,20:49,23:16,109,150,147,23:11,5,12,0,41,0,94
UA,2/10/2020,1643,N76502,ORD,21:19,20:45,109,91,-34,20:40,5,0,0,0,0,0
UA,2/10/2022,1874,N445UA,IAD,23:44,23:29,69,66,-15,23:25,4,0,0,0,0,0
UA,2/11/2019,607,N801UA,ORD,20:49,20:41,109,109,-8,20:36,5,0,0,0,0,0
UA,2/11/2020,1643,N805UA,ORD,21:19,20:55,109,91,-24,20:50,5,0,0,0,0,0
UA,2/11/2022,1094,N489UA,ORD,20:59,21:28,109,109,29,21:22,6,29,0,0,0,0
UA,2/11/2022,1200,N853UA,DEN,15:09,14:52,199,185,-17,14:47,5,0,0,0,0,0
UA,2/11/2022,1874,N66828,IAD,23:29,23:16,69,67,-13,23:10,6,0,0,0,0,0
UA,2/12/2019,607,N841UA,ORD,20:49,21:44,109,148,55,21:37,7,0,0,39,0,16
UA,2/12/2020,1643,N54711,ORD,21:19,21:39,109,103,20,21:34,5,0,20,0,0,0
UA,2/12/2022,1094,N838UA,ORD,20:59,21:47,109,98,48,21:41,6,39,0,0,0,9
UA,2/12/2022,1200,N818UA,DEN,15:09,15:25,199,196,16,15:20,5,16,0,0,0,0
UA,2/12/2022,1874,N62889,IAD,23:29,23:21,69,66,-8,23:16,5,0,0,0,0,0
UA,2/13/2019,607,N820UA,ORD,20:49,20:40,109,103,-9,20:33,7,0,0,0,0,0
UA,2/13/2020,1643,N77518,ORD,21:19,0:17,109,112,178,0:12,5,0,15,3,0,160
UA,2/13/2022,1094,N880UA,ORD,20:59,20:52,109,104,-7,20:46,6,0,0,0,0,0
UA,2/13/2022,1200,N483UA,DEN,15:09,14:59,199,188,-10,14:53,6,0,0,0,0,0
UA,2/13/2022,1874,N68811,IAD,23:29,23:21,69,64,-8,23:15,6,0,0,0,0,0
UA,2/14/2019,607,N848UA,ORD,21:20,21:12,105,102,-8,21:07,5,0,0,0,0,0
UA,2/14/2019,964,N804UA,ORD,16:50,16:32,110,95,-18,16:28,4,0,0,0,0,0
UA,2/14/2020,1643,N17719,ORD,23:51,0:54,106,91,63,0:50,4,6,0,0,0,57
UA,2/14/2022,1094,N823UA,ORD,20:59,20:47,109,99,-12,20:42,5,0,0,0,0,0
UA,2/14/2022,1200,N403UA,DEN,15:09,15:14,199,195,5,15:08,6,0,0,0,0,0
UA,2/14/2022,1874,N66848,IAD,23:29,23:19,69,67,-10,23:13,6,0,0,0,0,0
UA,2/15/2019,607,N429UA,ORD,21:20,21:27,105,97,7,21:22,5,0,0,0,0,0
UA,2/15/2020,617,N27722,ORD,21:19,21:02,109,93,-17,20:58,4,0,0,0,0,0
UA,2/15/2022,1094,N825UA,ORD,20:59,20:52,109,105,-7,20:48,4,0,0,0,0,0
UA,2/15/2022,1200,N873UA,DEN,15:09,14:55,199,188,-14,14:50,5,0,0,0,0,0
UA,2/15/2022,1874,N66893,IAD,23:29,23:04,69,61,-25,22:59,5,0,0,0,0,0
UA,2/16/2019,607,N447UA,ORD,21:20,21:03,105,94,-17,20:57,6,0,0,0,0,0
UA,2/16/2020,1643,N27722,ORD,21:19,20:56,109,95,-23,20:53,3,0,0,0,0,0
UA,2/16/2022,1094,N876UA,ORD,20:59,21:40,109,90,41,21:35,5,0,0,0,0,41
UA,2/16/2022,1200,N881UA,DEN,15:09,14:45,199,173,-24,14:40,5,0,0,0,0,0
UA,2/16/2022,1874,N68807,IAD,23:29,23:22,69,74,-7,23:18,4,0,0,0,0,0
UA,2/17/2019,607,,ORD,21:20,0:00,105,0,0,0:00,0,0,0,0,0,0
UA,2/17/2020,1643,N17730,ORD,21:19,20:58,109,96,-21,20:54,4,0,0,0,0,0
UA,2/17/2022,1094,N825UA,ORD,20:59,22:40,109,103,101,22:33,7,0,0,0,0,101
UA,2/17/2022,1200,N821UA,DEN,15:09,15:28,199,182,19,15:24,4,19,0,0,0,0
UA,2/17/2022,1874,N28478,IAD,23:29,0:14,69,61,45,0:09,5,0,0,0,0,45
UA,2/18/2019,607,N825UA,ORD,21:20,21:21,105,107,1,21:15,6,0,0,0,0,0
UA,2/18/2020,1643,N17752,ORD,21:19,20:55,109,98,-24,20:51,4,0,0,0,0,0
UA,2/18/2022,1094,N419UA,ORD,20:59,20:54,109,102,-5,20:48,6,0,0,0,0,0
UA,2/18/2022,1200,N838UA,DEN,15:09,14:52,199,183,-17,14:46,6,0,0,0,0,0
UA,2/18/2022,1874,N36469,IAD,23:29,23:42,69,67,13,23:36,6,0,0,0,0,0
UA,2/19/2019,607,N809UA,ORD,21:20,20:55,105,93,-25,20:49,6,0,0,0,0,0
UA,2/19/2020,1643,N24715,ORD,21:19,20:59,109,94,-20,20:55,4,0,0,0,0,0
UA,2/19/2022,1094,N424UA,ORD,20:59,21:11,109,95,12,21:05,6,0,0,0,0,0
UA,2/19/2022,1200,N460UA,DEN,15:09,15:16,199,194,7,15:11,5,0,0,0,0,0
UA,2/19/2022,1874,N64809,IAD,23:29,23:37,69,73,8,23:31,6,0,0,0,0,0
UA,2/20/2019,607,N826UA,ORD,21:20,22:32,105,81,72,22:28,4,0,0,2,0,70
UA,2/20/2020,1643,N39728,ORD,21:19,21:18,109,108,-1,21:14,4,0,0,0,0,0
UA,2/20/2022,1094,N818UA,ORD,20:59,21:47,109,106,48,21:43,4,0,0,0,0,48
UA,2/20/2022,1200,N822UA,DEN,15:09,14:47,199,180,-22,14:41,6,0,0,0,0,0
UA,2/20/2022,1874,N69830,IAD,23:29,23:22,69,65,-7,23:17,5,0,0,0,0,0
UA,2/21/2019,607,N803UA,ORD,21:20,21:17,105,108,-3,21:13,4,0,0,0,0,0
UA,2/21/2020,1643,N876UA,ORD,23:51,23:44,106,96,-7,23:41,3,0,0,0,0,0
UA,2/21/2022,1094,N836UA,ORD,20:59,20:40,109,100,-19,20:36,4,0,0,0,0,0
UA,2/21/2022,1200,N811UA,DEN,15:09,14:54,199,181,-15,14:49,5,0,0,0,0,0
UA,2/21/2022,1874,N69804,IAD,23:29,23:21,69,67,-8,23:17,4,0,0,0,0,0
UA,2/22/2019,607,N836UA,ORD,21:20,21:46,105,88,26,21:41,5,0,0,0,0,26
UA,2/22/2020,617,N24736,ORD,21:19,23:28,109,95,129,23:25,3,0,0,1,0,128
UA,2/22/2022,1094,N816UA,ORD,20:59,20:35,109,88,-24,20:30,5,0,0,0,0,0
UA,2/22/2022,1200,N484UA,DEN,15:09,15:48,199,210,39,15:43,5,17,0,11,0,11
